Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,seqtargets
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.353544, 1, 1, 0, 0, 1, 0
0.719367, 1, 1, 0, 0, 1, 0
1.0846, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.46603, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.84345, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.18463, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.55037, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.89978, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.24115, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.59452, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.93999, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.34214, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.74013, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.10972, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.45488, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.79196, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.17408, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.5274, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.90885, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.29477, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.63615, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.00607, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.38405, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.7782, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.11966, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.52975, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.88748, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.2248, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.5703, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.9278, 0.984117, 0.978789, 0, 0, 0.978789, 0
