Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,seqtargets
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.357578, 1, 1, 0, 0, 1, 0
0.72318, 1, 1, 0, 0, 1, 0
1.06061, 0.97945, 0.978906, 0.398201, 0.398201, 0.978906, 0
1.43874, 0.979225, 0.978138, 1.13841, 1.13841, 0.978112, 0
1.80452, 0.979202, 0.977995, 1.60176, 1.60176, 0.977969, 0
2.19862, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
2.5645, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
2.96689, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
3.3407, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
3.73477, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
4.07203, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
4.47018, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
4.86441, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
5.23822, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
5.62433, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
5.96142, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
6.35535, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
6.75744, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
7.13919, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
7.51266, 0.979202, 0.977969, 1.60176, 1.60176, 0.977969, 0
