Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,seqtargets
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.353981, 1, 1, 0, 0, 1, 0
0.739719, 1, 1, 0, 0, 1, 0
1.10102, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.48285, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.86478, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.23847, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.59184, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.96124, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.32259, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.70835, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.1023, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.49612, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.8696, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.23907, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.63304, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.01108, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.40516, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.77516, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.11656, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.45365, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.85584, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.25812, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.61963, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.98117, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.31817, 0.984117, 0.978789, 0, 0, 0.978789, 0
