Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,random
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.361662, 1, 1, 0, 0, 1, 0
0.727312, 1, 1, 0, 0, 1, 0
1.09686, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.45835, 0.984117, 0.978789, 0, 0, 0.978789, 0
1.81551, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.17697, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.51796, 0.984117, 0.978789, 0, 0, 0.978789, 0
2.88331, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.23643, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.59364, 0.984117, 0.978789, 0, 0, 0.978789, 0
3.95924, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.33282, 0.984117, 0.978789, 0, 0, 0.978789, 0
4.69437, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.04361, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.42955, 0.984117, 0.978789, 0, 0, 0.978789, 0
5.81952, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.20531, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.56279, 0.984117, 0.978789, 0, 0, 0.978789, 0
6.92424, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.30997, 0.984117, 0.978789, 0, 0, 0.978789, 0
7.69962, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.05689, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.39803, 0.984117, 0.978789, 0, 0, 0.978789, 0
8.78788, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.17376, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.55143, 0.984117, 0.978789, 0, 0, 0.978789, 0
9.93317, 0.984117, 0.978789, 0, 0, 0.978789, 0
10.307, 0.984117, 0.978789, 0, 0, 0.978789, 0
