Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.36957, 1, 1, 0, 0, 1, 0
0.759433, 1, 1, 0, 0, 1, 0
1.10462, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.47005, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.86789, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.20914, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.54614, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.92785, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.32972, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.69928, 0.964656, 0.943815, 0, 0, 0.943815, 0
4.06072, 0.945137, 0.939375, 0.416673, 0.416673, 0.936784, 0
4.44245, 0.932646, 0.929219, 1.19892, 1.19892, 0.92388, 0
4.81586, 0.9161, 0.913203, 1.79819, 1.79819, 0.911354, 0
5.15274, 0.909963, 0.907409, 2.3971, 2.3971, 0.905977, 0
5.48974, 0.905621, 0.901393, 2.99639, 2.99639, 0.90082, 0
5.86729, 0.901277, 0.89638, 3.77822, 3.77822, 0.894193, 0
6.23674, 0.895121, 0.89082, 4.31904, 4.31904, 0.889974, 0
6.64695, 0.886358, 0.880117, 5.15968, 5.15968, 0.878307, 0
6.98799, 0.876883, 0.869635, 5.81744, 5.81744, 0.869635, 0
7.34519, 0.867196, 0.861667, 6.41652, 6.41652, 0.859753, 0
7.73088, 0.851823, 0.846081, 7.01582, 7.01582, 0.846081, 0
8.10446, 0.837302, 0.828294, 7.67359, 7.67359, 0.83056, 0
8.47801, 0.825125, 0.81944, 8.3971, 8.3971, 0.817786, 0
