Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.34922, 1, 1, 0, 0, 1, 0
0.694198, 1, 1, 0, 0, 1, 0
1.06376, 0.964656, 1, 0, 0, 0.943815, 0
1.43334, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.8192, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.15631, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.49358, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.83075, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.2288, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.56999, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.907, 0.95049, 0.943815, 0.24118, 0.24118, 0.943815, 1
4.28864, 0.935867, 0.931836, 0.898858, 0.898858, 0.930417, 1
4.67419, 0.918383, 0.914909, 1.62229, 1.62229, 0.914909, 1
5.07606, 0.910177, 0.905182, 2.3382, 2.3382, 0.905182, 1
5.46561, 0.905583, 0.900469, 3.11985, 3.11985, 0.899102, 1
5.86763, 0.899781, 0.893047, 3.84338, 3.84338, 0.893047, 1
6.22913, 0.893971, 0.888229, 4.44286, 4.44286, 0.888229, 1
6.60672, 0.885485, 0.880247, 5.10071, 5.10071, 0.878503, 1
6.99671, 0.874094, 0.870547, 5.82444, 5.82444, 0.868854, 1
7.36624, 0.864792, 0.858893, 6.59937, 6.59937, 0.858893, 1
