Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.349545, 1, 1, 0, 0, 1, 0
0.715356, 1, 1, 0, 0, 1, 0
1.06072, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.43432, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.79996, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.16129, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.49816, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.87545, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.2248, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.56181, 0.94874, 0.940638, 0.475024, 0.475024, 0.936992, 0
3.93139, 0.934221, 0.931081, 1.07455, 1.07455, 0.929258, 0
4.28473, 0.919498, 0.912891, 1.79819, 1.79819, 0.911875, 0
4.64205, 0.911344, 0.904922, 2.45598, 2.45598, 0.906719, 0
5.00757, 0.906856, 0.901797, 3.05547, 3.05547, 0.900703, 0
5.39338, 0.902294, 0.895833, 3.83764, 3.83764, 0.895521, 0
5.76274, 0.896494, 0.889089, 4.37834, 4.37834, 0.890326, 0
6.15644, 0.888742, 0.878776, 5.15994, 5.15994, 0.878776, 0
6.54618, 0.877238, 0.869661, 5.87617, 5.87617, 0.868125, 0
6.91969, 0.86675, 0.862409, 6.47533, 6.47533, 0.860221, 0
7.26071, 0.853031, 0.84944, 7.0746, 7.0746, 0.845026, 0
7.6017, 0.839542, 0.831536, 7.67383, 7.67383, 0.831536, 0
7.97116, 0.827481, 0.818411, 8.45571, 8.45571, 0.818411, 0
8.34051, 0.820796, 0.811406, 8.99635, 8.99635, 0.811406, 0
8.6856, 0.813729, 0.807318, 9.65402, 9.65402, 0.805247, 0
9.05516, 0.795023, 0.791992, 10.3192, 10.3192, 0.787109, 0
9.40022, 0.776892, 0.768932, 10.9184, 10.9184, 0.765195, 0
9.76566, 0.768877, 0.758893, 11.6347, 11.6347, 0.758542, 0
10.1231, 0.762085, 0.752878, 12.2342, 12.2342, 0.751693, 0
10.5252, 0.757787, 0.747839, 12.9581, 12.9581, 0.747292, 0
10.8988, 0.753633, 0.743346, 13.6159, 13.6159, 0.743099, 0
11.2399, 0.750731, 0.74026, 14.2151, 14.2151, 0.739323, 0
11.6054, 0.747731, 0.73707, 14.8805, 14.8805, 0.735924, 0
11.9952, 0.744242, 0.733594, 15.7137, 15.7137, 0.733594, 0
12.3486, 0.741587, 0.729779, 16.3205, 16.3205, 0.729779, 0
12.7303, 0.736685, 0.724427, 17.0367, 17.0367, 0.725, 0
13.1159, 0.73274, 0.721029, 17.6942, 17.6942, 0.721029, 0
13.4772, 0.728708, 0.716211, 18.3594, 18.3594, 0.716211, 0
13.8509, 0.724123, 0.712565, 18.9588, 18.9588, 0.712565, 0
14.2287, 0.719654, 0.705573, 19.7339, 19.7339, 0.70931, 0
