Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.35781, 1, 1, 0, 0, 1, 0
0.747925, 1, 1, 0, 0, 1, 0
1.10168, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.46728, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.84899, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.23062, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.60003, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.96961, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.35532, 0.964656, 0.943815, 0.0584535, 0.0584535, 0.943815, 0
3.73698, 0.939404, 0.934401, 0.78201, 0.78201, 0.934401, 0
4.12283, 0.924048, 0.920078, 1.56418, 1.56418, 0.914687, 0
4.47624, 0.913915, 0.910469, 2.10517, 2.10517, 0.908411, 0
4.82986, 0.907617, 0.903229, 2.76359, 2.76359, 0.902148, 0
5.22379, 0.903469, 0.897396, 3.53864, 3.53864, 0.896237, 0
5.56116, 0.898256, 0.893086, 4.02139, 4.02139, 0.892487, 0
5.90661, 0.892392, 0.887904, 4.67995, 4.67995, 0.886159, 0
6.25201, 0.883892, 0.87918, 5.40396, 5.40396, 0.877357, 0
6.60947, 0.873985, 0.869115, 5.94505, 5.94505, 0.865924, 0
6.98323, 0.864575, 0.859049, 6.60323, 6.60323, 0.857773, 0
7.34081, 0.847775, 0.841589, 7.26153, 7.26153, 0.841589, 0
7.6778, 0.835271, 0.830286, 7.86071, 7.86071, 0.828047, 0
8.03929, 0.824798, 0.817552, 8.51869, 8.51869, 0.816224, 0
8.38045, 0.818865, 0.810443, 9.24248, 9.24248, 0.809349, 0
8.76627, 0.809927, 0.804701, 9.84188, 9.84188, 0.801875, 0
9.09971, 0.788179, 0.787383, 10.4419, 10.4419, 0.782409, 0
9.48561, 0.771921, 0.764909, 11.1586, 11.1586, 0.763021, 0
