Package version:,2.1.7
Scenario:,apartment1
Connectivity:,global
Planner type:,objectsearch
Robot count:,1
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Navigation failures
0.345496, 1, 1, 0, 0, 1, 0
0.711113, 1, 1, 0, 0, 1, 0
1.0888, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.44199, 0.964656, 0.943815, 0, 0, 0.943815, 0
1.79507, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.17276, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.56663, 0.964656, 0.943815, 0, 0, 0.943815, 0
2.95267, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.32636, 0.964656, 0.943815, 0, 0, 0.943815, 0
3.69612, 0.964656, 0.943815, 0, 0, 0.943815, 0
4.06161, 0.950065, 0.940638, 0.358328, 0.358328, 0.938203, 0
4.45165, 0.935344, 0.929258, 1.01651, 1.01651, 0.923828, 0
4.82536, 0.918687, 0.914466, 1.79893, 1.79893, 0.913177, 0
5.2192, 0.91054, 0.907422, 2.39812, 2.39812, 0.902943, 0
5.59295, 0.905317, 0.901055, 3.12203, 3.12203, 0.898464, 0
5.96231, 0.900227, 0.896016, 3.7797, 3.7797, 0.894961, 0
6.33609, 0.895521, 0.888763, 4.56207, 4.56207, 0.888763, 0
6.73794, 0.885848, 0.880924, 5.16115, 5.16115, 0.878984, 0
7.12381, 0.875602, 0.870169, 5.87759, 5.87759, 0.867057, 0
7.5056, 0.86479, 0.860977, 6.54276, 6.54276, 0.858789, 0
7.89141, 0.84794, 0.843307, 7.25934, 7.25934, 0.840482, 0
8.27306, 0.834927, 0.829102, 7.97556, 7.97556, 0.826979, 0
8.65069, 0.823946, 0.815807, 8.58219, 8.58219, 0.815039, 0
9.02835, 0.81795, 0.809609, 9.35694, 9.35694, 0.807617, 0
9.39796, 0.806396, 0.801276, 9.9564, 9.9564, 0.797448, 0
9.76769, 0.782604, 0.772422, 10.6219, 10.6219, 0.775482, 0
10.1372, 0.769925, 0.759544, 11.28, 11.28, 0.759544, 0
10.4822, 0.763873, 0.755443, 11.9374, 11.9374, 0.753698, 0
10.8435, 0.758842, 0.749935, 12.6608, 12.6608, 0.748815, 0
11.205, 0.755046, 0.746185, 13.2018, 13.2018, 0.744857, 0
11.5626, 0.751621, 0.741406, 13.86, 13.86, 0.74099, 0
11.9282, 0.748062, 0.738255, 14.5182, 14.5182, 0.737409, 0
12.3141, 0.745204, 0.735273, 15.2421, 15.2421, 0.734557, 0
12.6674, 0.742019, 0.732227, 15.8416, 15.8416, 0.732031, 0
13.0492, 0.738442, 0.728398, 16.6165, 16.6165, 0.728398, 0
13.4066, 0.734031, 0.723997, 17.1574, 17.1574, 0.722839, 0
13.7641, 0.730554, 0.720182, 17.8155, 17.8155, 0.718633, 0
14.1215, 0.726167, 0.714896, 18.4807, 18.4807, 0.713828, 0
14.4951, 0.722117, 0.711901, 19.2556, 19.2556, 0.711068, 0
